crop,species,ECO_CODE,ECO_NAME,province,X,garden,variant,latitude,longitude,country,IUCNRedList,geometry,
Linden,Tilia americana,NA,NA,NA,8103,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8105,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8108,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8109,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8110,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8111,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8112,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8113,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8115,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8117,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8118,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8119,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8120,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8122,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8123,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8124,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8125,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8127,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8128,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8129,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8130,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8133,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8134,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8135,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8137,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8139,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8141,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8142,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8143,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8144,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8145,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8146,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8147,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8150,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8152,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8154,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8155,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8156,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8157,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8158,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8159,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8161,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8162,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8164,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8165,University of Guelph Arboretum,Redmond',NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8168,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8169,University of Guelph Arboretum,Redmond',NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8170,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8171,University of Guelph Arboretum,Redmond',NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8172,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8174,University of Guelph Arboretum,Redmond',NA,NA,Canada,NA,c(NA, NA)
Linden,Tilia americana,NA,NA,NA,8175,University of Guelph Arboretum,Redmond',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8184,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8188,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8190,University of Guelph Arboretum,Pendula',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8193,University of Guelph Arboretum,Jervis',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8195,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8196,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8197,University of Guelph Arboretum,Nana',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8198,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8199,University of Guelph Arboretum,Cole's Prostrate',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8200,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8201,University of Guelph Arboretum,Jeddeloh',NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8202,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8204,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA,NA,NA,8205,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8210,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8211,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8216,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8219,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8221,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8222,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8226,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8227,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8228,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8229,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8231,University of Guelph Arboretum,Weber',NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8232,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8235,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8240,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8245,University of Guelph Arboretum,Weber',NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8246,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8249,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8256,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8257,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8258,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8259,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8260,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8261,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8263,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8264,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8265,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8266,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8267,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8268,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8269,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8270,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8271,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8275,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8276,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8277,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8278,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8279,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8280,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8281,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8282,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8283,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8284,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8285,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8289,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8290,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,Ontario,8291,University of Guelph Arboretum,Grand Maraise',42.27219,-83.01933,Canada,NA,c(-83.01933, 42.27219)
Elm,Ulmus americana,NA,NA,Ontario,8292,University of Guelph Arboretum,Grand Maraise',42.27219,-83.01933,Canada,NA,c(-83.01933, 42.27219)
Elm,Ulmus americana,NA,NA,NA,8293,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8295,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8296,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8297,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8299,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8300,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8301,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8303,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8304,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8305,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8306,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8307,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8308,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8309,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8312,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8317,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8318,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA0404,Great Lakes,NA,8320,University of Guelph Arboretum,,41.81138836,-82.85521028,Canada,NA,c(-82.85521028, 41.81138836)
Elm,Ulmus americana,NA0404,Great Lakes,NA,8321,University of Guelph Arboretum,,41.81138836,-82.85521028,Canada,NA,c(-82.85521028, 41.81138836)
Elm,Ulmus americana,NA0404,Great Lakes,NA,8322,University of Guelph Arboretum,,41.81138836,-82.85521028,Canada,NA,c(-82.85521028, 41.81138836)
Elm,Ulmus americana,NA,NA,NA,8323,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8324,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8325,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8328,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8329,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,NA,8330,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Elm,Ulmus americana,NA,NA,Ontario,8333,University of Guelph Arboretum,Grand Maraise',42.27219,-83.01933,Canada,NA,c(-83.01933, 42.27219)
